"date","tavg_cincy","tmin_cincy","tmax_cincy","prcp_cincy","snow_cincy","wspd_cincy","pres_cincy","tavg_columbus","tmin_columbus","tmax_columbus","wspd_columbus","pres_columbus","prcp_columbus","tavg_cleveland","tmin_cleveland","tmax_cleveland","prcp_cleveland","snow_cleveland","wspd_cleveland","pres_cleveland"
2023-04-23,5.4,1.4,8.1,0,0,12.6,1018.6,4.7,-0.1,6.9,11.4,1018.9,0.1,6.6,3.8,8.8,0,0,21.8,1016
2023-04-24,5,-0.2,10.9,0,0,9.4,1022.4,4.7,-0.1,7.9,10.7,1022.5,0,5.7,3.8,7.7,2,0,17.1,1020.8
2023-04-25,8.1,2,17,0,0,9.4,1021.1,6.1,-2.1,12.9,8.3,1022.5,0,6.1,2.7,9.9,0,0,14,1022
2023-04-26,11.5,5.9,17.5,0,0,10.8,1020.4,8.4,2.9,14.9,8.9,1021.4,0.3,7.3,6,8.8,0,0,13.3,1022.7
2023-04-27,12.7,6.4,20.3,10.7,0,15.5,1015.7,10.8,-0.1,20.9,9.1,1017.6,0.2,8.2,3.8,11,0,0,13.5,1019.7
2023-04-28,12.5,10.3,15.3,7.1,0,14.4,1006.2,14,10.9,19.9,11.5,1007.2,17.1,13.7,8.8,16,1.5,0,25.2,1008.5
2023-04-29,13,8.1,18.6,2,0,13.7,1006.2,13.1,10.9,17.9,11.8,1007,0.8,13.9,11.6,17.1,0,0,19.9,1003.9
2023-04-30,10.7,5.3,13.6,2,0,21.6,999.3,9.9,4.9,13.9,15.4,999.2,2.3,10.5,7.1,13.8,6.9,0,13.7,996.6
2023-05-01,7,4.7,9.2,7.1,0,22,998.5,5.4,3.9,7.9,25.3,997.5,9.1,6.5,4.3,9.3,8.1,0,27.5,991.5
2023-05-02,8.4,5.3,13.6,0.3,0,22.7,1001.8,6.6,3.9,7.9,18.4,1001.3,2.5,5.5,3.8,7.1,20.8,0,37.2,995.8
2023-05-03,9.8,4.7,15.3,0,0,21.6,1009.2,7.3,3.9,10.9,17,1008.5,1,7.3,4.9,9.9,4.8,0,29.9,1004.1
2023-05-04,11.1,2,19.7,0,0,5.4,1015.8,9.1,0.9,15.9,8.5,1016.9,0,10.6,8.8,13.2,0,0,13,1015
2023-05-05,15.8,7.5,23.1,0,0,13.3,1019.3,12,1.9,21.9,9,1021.7,0,12,7.7,16,0,0,16.4,1022.1
2023-05-06,17.7,10.3,24.7,0,0,13,1020.2,14.9,3.9,25.9,8.2,1022.2,0,12.6,9.3,14.3,0,0,11,1023.1
2023-05-07,18.8,15.3,22,36.1,0,12.2,1014.7,16.7,10.9,22.9,10.7,1015.7,5.3,18.3,13.2,23.8,0,0,10.3,1013.4
2023-05-08,19,13.1,24.7,0,0,11.5,1012.6,18.6,12.9,22.9,6.7,1013.6,4.3,12.3,10.5,14.9,0,0,10.5,1014.2
2023-05-09,19.5,14.7,23.6,0,0,16.9,1015.6,16.8,10.9,21.9,13.3,1017.1,1.6,12.4,11,14.3,0,0,14.6,1017.9
2023-05-10,17.7,9.7,25.3,0,0,12.6,1020.8,13.6,2.9,22.9,9.1,1022.4,0,13.1,8.2,16.6,0,0,5.8,1022.7
2023-05-11,20.3,13.1,28.1,0,0,9.4,1018.6,16.7,6.9,26.9,7.5,1020.6,0,17.1,11.6,21,0,0,9.5,1020.5
2023-05-12,21.4,18.6,24.2,0.8,0,10.1,1017.5,18.4,11.9,25.9,7.5,1019.3,7.6,18.4,16,25.5,0,0,13.8,1018.4
2023-05-13,21.4,19.2,27,0,0,11.2,1018,19.2,14.9,22.9,10.5,1019.5,3.4,16.6,13.8,21,0.5,0,5.7,1019.2
2023-05-14,21.5,17,27,0,0,14.4,1022.3,19.3,14.9,24.9,10.8,1024.1,0,13.2,11.6,14.9,0,0,19.4,1026.2
2023-05-15,16.8,10.3,22,2.3,0,11.5,1022.9,15.9,11.9,21.9,6.9,1024,0.6,12.5,9.9,15.5,0,0,9.7,1025
2023-05-16,16.8,12.5,18.1,1.8,0,6.8,1012.2,14.3,11.9,16.9,7.1,1013,3.9,15.2,10.5,19.2,0,0,12.1,1010.3
2023-05-17,15.9,9.2,22.5,0,0,13,1012.2,14.5,9.9,19.9,12.5,1013.7,0,10.3,8.8,13.8,0,0,21.2,1015.3
2023-05-18,15.9,8.6,24.2,0,0,8.6,1017,13.9,2.9,22.9,7.7,1018.8,0,9.9,6,12.7,0,0,12.9,1020.4
2023-05-19,20,14.2,25.9,0.3,0,15.1,1016.4,19.9,15.9,24.9,12.7,1018,7.5,19.3,11.6,26,1.8,0,16.1,1015.7
2023-05-20,18.4,12,21.4,6.4,0,15.5,1017,16.4,11.9,19.9,12.9,1017.4,8.1,14.3,12.7,17.1,30.4,0,12.4,1015.7
2023-05-21,16.2,8.1,24.2,0,0,6.5,1020.5,14.4,5.9,21.9,7.4,1021.4,0,15.6,11.6,19.3,0,0,11.6,1019.4
2023-05-22,19.2,10.9,26.4,0,0,7.6,1019.5,16.6,7.9,24.9,6.3,1021,0,15.6,13.2,18.2,0,0,12.5,1021.3
2023-05-23,21.4,14.7,27.5,0,0,9.7,1018.9,17.7,10.9,25.9,9.2,1021.1,0,17.1,13.8,21.6,0,0,10.4,1021
2023-05-24,22.6,14.7,29.2,0,0,13,1017.5,18.5,9.9,26.9,10.1,1019.3,0,17.7,13.8,21.6,0,0,14.1,1019.8
2023-05-25,18.1,11.4,22.5,0,0,23.8,1019.8,14.5,7.9,20.9,16.1,1021.6,0,11.7,9.3,13.2,0,0,24.6,1024.5
2023-05-26,17.4,9.7,25.3,0,0,20.9,1021.9,15.3,5.9,22.9,11.3,1023.8,0,12.7,8.2,16,0,0,15.5,1026.3
2023-05-27,19.2,13.1,24.2,0,0,13.3,1022.1,15.9,6.9,23.9,10.6,1024.1,0,14.8,11,17.1,0,0,10.4,1025.3
2023-05-28,18.1,14.2,22,0,0,7.6,1018.3,17.7,12.9,22.9,8.9,1019.2,0,17,13.8,19.9,0,0,8.4,1019.9
2023-05-29,20.2,11.4,29.7,0,0,11.2,1014,20.9,11.9,27.9,9.6,1015.2,0,17.2,13.8,20.5,0,0,10,1015.5
2023-05-30,24,18.1,29.2,0,0,11.5,1014.7,21.6,13.9,27.9,9.2,1017.1,0,22.7,15.5,29.3,0,0,15.3,1016.6
2023-05-31,24.5,18.6,30.3,0,0,13.3,1016.4,21.5,14.9,28.9,10.7,1019,0,21.7,18.8,28.2,0,0,14.4,1018.7
2023-06-01,25.3,19.2,31.4,0,0,9.4,1016.7,21.6,12.9,30.9,8.2,1018.8,0,20.5,17.7,23.8,0,0,7.5,1018.8
2023-06-02,25.7,15.3,33.6,0,0,8.6,1014.8,21.6,9.9,31.9,9.2,1016.4,0,20.5,17.1,23.2,0,0,5,1016.6
2023-06-03,26.7,19.7,34.2,0,0,11.9,1012.4,23.4,14.9,32.9,9.8,1014,0.2,20.1,17.7,22.1,0,0,17.7,1014.8
2023-06-04,24.3,19.7,28.6,0,0,15.1,1012.9,21.9,15.9,28.9,9.6,1014.6,0,15.9,13.2,17.7,0,0,22.4,1016.7
2023-06-05,22.6,14.7,27.5,0,0,11.2,1014.2,17.7,9.9,24.9,10.4,1016.2,0,16.2,12.7,19.3,0,0,5.7,1016.6
2023-06-06,21.9,12.5,30.3,0.5,0,12.6,1012.2,17.9,7.9,26.9,11.1,1013,1.2,17.6,15.5,19.9,0,0,9.3,1011.6
2023-06-07,20.1,15.3,24.7,2.3,0,9.7,1008.6,16.7,10.9,22.9,10.5,1010,0,16.4,13.8,18.8,0,0,10.9,1009.3
2023-06-08,19.1,11.4,25.3,0,0,8.6,1009.6,15.1,6.9,21.9,8.5,1011,0,16.1,13.8,18.2,0,0,9.6,1009.4
2023-06-09,19.1,9.7,27,0,0,9.4,1011,17.4,7.9,24.9,9.9,1011.6,0,17.4,14.3,20.5,0,0,11.5,1010.9
2023-06-10,20.6,11.4,29.2,0,0,8.3,1010.5,18.9,7.9,27.9,8.1,1011.8,0,20.8,16,25.5,0,0,11.3,1009.5
2023-06-11,20.9,16.4,27.5,33.8,0,15.5,1005,17.7,12.9,21.9,9,1007.6,27.5,20.7,17.7,26.6,45.2,0,14.6,1006.4
2023-06-12,17.3,11.4,20.9,0.5,0,19.1,1007.8,16.6,11.9,20.9,14.9,1007.4,18.6,16.7,14.9,18.8,7.6,0,26.6,1003.8
2023-06-13,16.8,10.3,24.7,0.5,0,18.4,1007.1,13.9,7.9,21.9,14.4,1008,10,15.4,11,19.3,10.2,0,19.4,1004.5
2023-06-14,20.5,17,26.4,0,0,14,1003.6,17.1,12.9,21.9,13.4,1004.8,10.8,16.3,14.9,17.7,10.7,0,15.6,1002.1
2023-06-15,22.3,15.3,28.6,0,0,9.7,1006.1,19,11.9,25.9,7.2,1007.8,9.2,18.3,13.2,23.2,5.6,0,10.8,1005.7
2023-06-16,19.3,14.2,22.5,0,0,15.5,1009.7,17.2,12.9,20.9,14.4,1010.2,9.8,17.6,17.1,18.8,0.6,0,17,1007.8
2023-06-17,19.7,13.1,27,0,0,6.5,1013.7,17.4,9.9,24.9,7.6,1015,0,19.3,16,22.1,0,0,10.2,1013
2023-06-18,22.1,14.7,28.6,0,0,10.8,1011.1,19.2,11.9,26.9,8,1013.2,0,19.3,14.9,22.7,0,0,9.7,1012.7
2023-06-19,21.9,19.2,23.1,9.9,0,16.9,1009,17.7,12.9,20.9,10.4,1012,4.1,20.3,17.1,23.8,0,0,15.6,1012.5
2023-06-20,22.1,19.7,26.4,0,0,22,1012.4,18.4,16.9,21.9,13,1015.6,5.2,23,19.3,28.2,0.3,0,14.2,1016.6
2023-06-21,22.9,19.2,28.6,0.3,0,23,1015.6,20.8,15.9,26.9,14.6,1018.5,1.5,22.9,21,26.6,0,0,17,1019.2
2023-06-22,20,17,22,0,0,15.5,1014.4,18.1,14.9,21.9,10.7,1016.5,2,21,18.8,23.8,0,0,16.8,1017.1
2023-06-23,20.2,17.5,25.3,0.8,0,7.6,1012.9,19.7,16.9,22.9,6.2,1013.6,14.9,19.6,18.2,21.6,0.3,0,11.6,1012.8
2023-06-24,23.8,19.2,30.9,0,0,10.1,1012.6,22.2,15.9,27.9,7.7,1013.8,0.9,20.9,18.8,23.8,1.5,0,8.4,1012.1
2023-06-25,23.8,17.5,30.3,4.1,0,15.1,1008.8,22.4,16.9,27.9,10.4,1010.4,0.1,25.1,19.9,30.5,0,0,13.9,1007.9
2023-06-26,22.2,18.1,28.1,4.1,0,19.4,1004.8,22.4,16.9,26.9,19.5,1005.2,22.1,22.5,21,23.8,15.7,0,19.5,1001.3
2023-06-27,20.7,17,24.7,0,0,16.6,1009.5,19,16.9,20.9,13.8,1009.7,0,19.8,18.8,21,4.3,0,26.3,1005.6
2023-06-28,21.6,14.7,28.6,0,0,6.8,1014.8,20.2,14.9,25.9,7.1,1016.2,0,19.4,17.7,21,0,0,13.1,1015
2023-06-29,23.6,18.6,30.3,4.8,0,14.4,1014.9,21.4,12.9,28.9,9.6,1016.8,0,21.7,15.5,28.2,0,0,13.4,1015.5
2023-06-30,24,19.2,30.9,12.7,0,12.2,1014.4,23.6,17.9,28.9,8.9,1015.9,0,24.6,21.6,26.6,0,0,11.4,1013
2023-07-01,24.1,20.3,28.6,13.2,0,12.2,1012.9,23.4,20.9,26.9,9.6,1014.6,6.7,24.7,22.7,27.1,4.6,0,8.1,1011.8
2023-07-02,24.3,19.7,29.2,0.8,0,15.5,1009.3,23.1,19.9,27.9,10.9,1011.2,11,23.4,19.9,26,2.8,0,13.5,1008.3
2023-07-03,22.9,19.7,28.6,0.5,0,13,1011.3,22,18.9,25.9,10.1,1012.6,7.7,23.1,20.5,24.9,0,0,10.1,1009.9
2023-07-04,25.2,20.3,31.4,0,0,6.5,1015.7,24.9,18.9,30.9,8,1016.5,0,24.3,21.6,27.1,0,0,7,1014.9
2023-07-05,26.2,20.3,32.5,0,0,6.1,1015.5,24.7,17.9,30.9,6.7,1017.2,0.3,26.3,22.1,29.3,0,0,9.8,1015.3
2023-07-06,26.3,22,30.9,4.3,0,14.8,1012.4,23.3,19.9,28.9,8.5,1014,5.2,26.1,23.2,31.6,6.9,0,12.7,1011.6
2023-07-07,25.6,20.3,30.9,0,0,7.6,1013.2,22.9,17.9,29.9,8.3,1014.4,0,22.9,21.6,24.3,6.9,0,16,1013.4
2023-07-08,23.1,18.6,27,10.2,0,7.9,1010.7,20.9,15.9,25.9,8.6,1012.5,0.6,22,19.3,26.6,4.3,0,11.5,1011.2
2023-07-09,22.6,18.1,26.4,0,0,12.2,1011,21.5,15.9,25.9,9.8,1011.9,1.3,21.9,20.5,23.2,0,0,14.2,1010.1
2023-07-10,22.5,15.3,29.2,0,0,7.6,1013.9,20.7,12.9,27.9,7.9,1015.2,0,23.2,18.2,26.6,0,0,7.9,1012.6
2023-07-11,23.7,15.9,29.7,0,0,10.8,1014.8,21.9,13.9,29.9,10,1016.2,0,25.3,21,29.9,0.3,0,16.6,1012.4
2023-07-12,24.6,17,30.3,0,0,11.5,1013.7,23.2,15.9,29.9,9,1015.2,0,23.4,22.1,24.9,19,0,11.8,1012.5
2023-07-13,25.9,20.9,32,0,0,11.2,1009.7,24.1,18.9,30.9,11,1011,0.8,22.2,20.5,24.3,0,0,16.1,1008.6
2023-07-14,25.6,20.9,32,0,0,8.6,1011.6,24.1,18.9,30.9,8,1013,3,23,18.2,26.6,0,0,9,1011.6
2023-07-15,24.2,20.9,27.5,6.9,0,9.7,1010,20.7,16.9,22.9,8.6,1012.2,7.3,24,21.6,27.1,10.2,0,13.6,1010.5
2023-07-16,23.6,19.2,28.1,10.4,0,11.2,1012.5,22.8,16.9,27.9,10.7,1013.2,0.3,23.5,19.9,27.1,0,0,10.9,1009.9
2023-07-17,24,17.5,28.6,5.1,0,13.7,1013.8,22.3,15.9,26.9,11.5,1015,7.5,24,21,27.7,0,0,13.8,1011.5
2023-07-18,22.4,16.4,29.2,27.2,0,10.4,1014.3,20,15.9,25.9,7.5,1016.2,1.7,22.9,19.9,24.9,0,0,12.7,1014.4
2023-07-19,23.1,20.9,26.4,0,0,7.6,1016.3,21.6,17.9,26.9,6.1,1017.9,0.4,22.8,19.3,25.5,0,0,9.3,1016.9
2023-07-20,24.9,20.3,30.3,3.8,0,10.1,1013.8,24.2,19.9,29.9,8.8,1015.1,3.7,24.1,19.9,31,48.5,0,19.6,1012.5
2023-07-21,24.3,19.7,28.1,0,0,13,1012.6,20.8,16.9,24.9,9.8,1013.8,4.9,22.2,21,23.8,0,0,17.4,1011.3
2023-07-22,23,17.5,29.2,0,0,6.8,1012.6,20,12.9,26.9,7.3,1014.3,0,22.9,17.7,26,0,0,9.9,1012.4
2023-07-23,23.6,17,28.6,0,0,7.2,1014,19.8,11.9,26.9,6.3,1015.8,0.2,22.4,18.2,27.1,2.8,0,12.1,1013.8
2023-07-24,23,18.1,30.3,46.2,0,12.6,1016.6,21.4,14.9,28.9,7.1,1018.6,3,22.8,18.8,26,0.8,0,10.4,1016.3
2023-07-25,23.2,17.5,30.9,0,0,5.8,1018.3,21.5,15.9,27.9,6.9,1020,1.8,24.1,21.6,26.6,0,0,8.2,1017.7
2023-07-26,26.6,21.4,32.5,0,0,19.4,1015.2,24.7,16.9,30.9,10.5,1017.2,0,25.3,21.6,32.1,22.1,0,20.2,1014.5
2023-07-27,27.5,22,32.5,70.9,0,15.1,1014.7,25.9,22.9,29.9,11.6,1016.3,7.4,24.5,22.1,26,0,0,14.6,1013.4
2023-07-28,26.6,23.1,33.1,0,0,14.4,1016,22.6,18.9,29.9,9.3,1018,3.3,25.7,22.7,30.5,1.6,0,10.2,1015
2023-07-29,27,21.4,30.9,3.8,0,15.8,1014.8,23.9,19.9,27.9,12.8,1015.9,0.3,24,22.1,25.5,20.6,0,18.8,1012.9
2023-07-30,25.9,22,30.9,0,0,11.2,1016,22.2,16.9,27.9,7.7,1017.6,0,22.8,19.3,25.5,0,0,10.2,1016.4
2023-07-31,24.6,19.2,27.5,0,0,12.2,1018.1,20.2,14.9,25.9,9.4,1019.7,0,22,17.7,24.3,0,0,12.8,1018.6
2023-08-01,22.5,17.5,28.1,0,0,9.4,1021.4,18.6,11.9,25.9,7.8,1023.2,0,22,18.8,24.3,0,0,9.6,1021.7
2023-08-02,23,17.5,29.2,0,0,8.6,1019.6,19.4,12.9,26.9,7.9,1021.7,0,22.6,18.2,26.6,0,0,11.7,1020.6
2023-08-03,24.7,19.7,30.3,0,0,4.7,1014.2,21.8,14.9,28.9,7.6,1016,0,23.5,19.3,26.6,0,0,10,1014.8
2023-08-04,25.6,19.2,31.4,0,0,7.9,1013.7,22.7,15.9,29.9,7.3,1015.3,0,24.4,21.6,26,0,0,12.7,1013.4
2023-08-05,26,20.9,30.3,0,0,12.2,1013.8,21.8,15.9,27.9,8.9,1016.8,0,23.4,19.9,25.5,0,0,13.2,1016.5
2023-08-06,26,22,29.7,0,0,15.1,1010.3,23.4,17.9,29.9,11.5,1012.3,1.4,25.1,22.1,29.9,7.4,0,15.3,1010.6
2023-08-07,23.1,18.6,27.5,11.4,0,18,1007.7,21.2,17.9,26.9,12.1,1009.3,32.8,22.1,19.6,29.9,14.7,0,20.5,1006.3
2023-08-08,21.9,17.5,28.1,0,0,9,1013.4,20.6,15.9,25.9,11.3,1014.3,1,22.7,19.9,26,0,0,26.3,1010.4
2023-08-09,22,17.5,27.5,1,0,12.6,1011.8,20.8,14.9,26.9,10.2,1013.2,1.3,23.7,19.3,26.6,0,0,14.3,1009.8
2023-08-10,22.3,19.2,27.5,0.5,0,11.2,1008.2,20.8,16.9,25.9,10.2,1009.1,17,23.1,20.5,26.6,10.9,0,18.3,1005.9
2023-08-11,23.4,17.5,29.7,0,0,11.2,1011,22.1,15.9,27.9,8.7,1012.3,0,23.2,21,25.5,23.9,0,14.6,1009.6
2023-08-12,24.9,20.3,32,4.3,0,14.4,1011,23.9,18.9,29.9,10.8,1012.1,0.6,24.1,21,29.3,12.2,0,17.9,1008.4
2023-08-13,25.1,17,30.9,0,0,7.2,1014.8,22.4,13.9,29.9,8.1,1016.5,0,24,19.9,26.6,0,0,11.5,1013.7
2023-08-14,24.6,20.9,26.4,5.3,0,11.9,1011.3,21,17.9,24.9,8.4,1013.3,14.9,23.1,21.6,25.5,1,0,8.2,1012.9
2023-08-15,20.9,18.1,23.1,0,0,16.9,1011.9,20.3,17.9,23.9,13.3,1012.3,0.8,21.9,19.9,24.9,4.8,0,15.2,1008.6
2023-08-16,21.1,17.5,27,0,0,7.9,1015.8,19.2,16.9,24.9,7.3,1017,0,22.2,21,23.8,0.9,0,14.2,1014.4
2023-08-17,21.6,17,27.5,0,0,16.2,1011,19.9,14.9,25.9,10.8,1012.5,20.6,21.9,18.2,26.6,1,0,20,1009.2
2023-08-18,20.4,15.3,25.3,0,0,9.7,1015.2,18.3,12.9,22.9,10.4,1016.2,0,20.6,18.8,22.1,0.2,0,28.6,1012.5
2023-08-19,21.1,14.2,28.6,0,0,5.4,1018.1,17.7,9.9,25.9,5.2,1019.8,0,20.4,15.5,23.8,0,0,10.5,1017.9
2023-08-20,24.5,16.4,33.1,0,0,10.1,1018.1,22.3,13.9,30.9,7.8,1020.2,0,23.7,18.8,27.1,0,0,10.4,1018.1
2023-08-21,28.4,22,34.7,0,0,5.8,1019.8,24.5,17.9,30.9,6.6,1021.5,0,24.2,21.6,26.6,0,0,10.4,1020.9
2023-08-22,28.5,23.6,32.5,0,0,12.6,1020,22.8,17.9,26.9,8.7,1022.1,0,21.8,19.9,23.8,0,0,17.2,1022.2
2023-08-23,27,20.3,34.2,0,0,9,1017.6,23.2,15.9,30.9,9,1019.2,0,21.1,18.2,25.5,69.9,0,16.6,1017.1
2023-08-24,26.5,21.4,31.4,18,0,14,1014.2,24.3,18.9,29.9,11.9,1016.2,0.5,24.6,21.6,29.3,12.2,0,20,1010.8
2023-08-25,28.6,22,34.7,2,0,12.2,1012,27,22.9,32.2,12,1012.9,0.5,22.5,21.6,26,8.3,0,16.5,1011.3
2023-08-26,25.1,22,30.9,4.3,0,11.2,1012.3,22.9,18.9,26.9,7.6,1014.5,0.1,22,18.8,24.9,0,0,12.5,1014.2
2023-08-27,24.1,19.2,28.1,0,0,15.5,1013.8,20.2,16.9,25.9,10.1,1015.8,0,20.7,17.7,22.1,0,0,20,1016
2023-08-28,22,17,27.5,0,0,14.8,1014.1,18.8,12.9,25.9,9.7,1015.6,0,19.7,16.6,22.7,0,0,9.4,1015.6
2023-08-29,21.5,16.4,27.5,0,0,9.4,1012.7,18.2,10.9,25.9,8.1,1013.8,0,19.8,14.9,23.2,0,0,6.7,1012.5
2023-08-30,20.4,16.4,24.2,0,0,17.6,1013.1,17.7,12.9,21.9,11.6,1014.2,0,18.4,17.1,21,0.3,0,25.5,1013.1
2023-08-31,18.9,13.6,25.3,0,0,18,1017.2,17.2,11.9,22.9,10.5,1018.8,0,18.7,16,21,0,0,18.1,1019
2023-09-01,21.7,14.7,30.3,0,0,9.4,1021,17.3,7.9,26.9,8.5,1023,0,20.1,14.9,24.3,0,0,13.5,1023.2
2023-09-02,25.1,18.6,32.5,0,0,10.4,1020.1,21.2,11.9,30.9,9,1021.7,0,22.7,17.1,26.6,0,0,11.7,1019.6
2023-09-03,26.2,20.3,32.5,0,0,8.3,1017.8,23.7,17.9,30.9,10.4,1019,0,25.9,23.2,29.3,0,0,16.7,1015.6
2023-09-04,26.2,18.6,34.2,0,0,7.9,1015.8,23.2,15.9,31.9,7.7,1017.6,0,26.3,24.3,27.7,0,0,14.3,1014.7
2023-09-05,27.1,22,34.2,0,0,12.6,1015.4,23.7,15.9,32.9,6.6,1017.6,0,27.1,23.8,29.9,0,0,9.7,1015.4
2023-09-06,25.6,21.4,30.3,0,0,13.3,1012.4,22.5,17.9,30.9,10.6,1014.4,4.2,26.6,24.3,31,3.9,0,16.2,1011
2023-09-07,21.6,17.5,24.7,0,0,13,1010.9,21.4,18.9,24.9,9.6,1011.7,7.2,23.5,21,26,5.8,0,18.3,1008.6
2023-09-08,20.9,18.1,25.9,0,0,12.6,1014.9,20.3,16.9,25.9,8.7,1015.9,0.2,20.4,19.3,21.6,0,0,16.2,1015.3
2023-09-09,21.4,17.5,25.9,0,0,17.6,1017.5,19.3,15.9,24.9,10.8,1019.1,0,20,18.8,21.6,0,0,17,1019.3
2023-09-10,20.7,15.3,27.5,0,0,12.2,1018.8,19.1,15.9,24.9,8.6,1020,0.2,20,19.3,21,0.5,0,11.8,1019.4
2023-09-11,22,15.3,29.2,0,0,6.5,1018.1,17.7,9.9,26.9,7.5,1019.7,0,20.5,17.1,23.2,0,0,8.3,1018.6
2023-09-12,20.4,15.9,22.5,4.3,0,6.1,1016.2,16.3,12.9,19.9,8,1017.5,2.8,19.9,18.2,21.6,0.3,0,17.1,1015.1
2023-09-13,18.8,13.1,25.3,0,0,11.9,1017.5,16.6,10.9,22.9,8.2,1018.5,0.1,18.5,17.1,20.5,0,0,15.1,1017.3
2023-09-14,18.9,13.6,25.9,0,0,12.2,1019.4,14.2,6.9,22.9,8.3,1021.3,0,17.3,13.8,20.5,0,0,11.4,1021.4
2023-09-15,18.9,13.1,24.7,0,0,12.2,1019.6,13.8,5.9,22.9,9.7,1021.3,0,16.8,12.1,21,0,0,13.3,1021.7
2023-09-16,18.8,10.9,26.4,1.8,0,9,1016.7,14.2,4.9,24.9,7.1,1018.3,0,17.2,11,21.6,0,0,9.6,1018
2023-09-17,19.1,13.1,24.2,2.8,0,8.6,1012.7,16.5,12.9,21.9,7.6,1013.9,3.4,19.1,16,22.7,0,0,11.2,1012.9
2023-09-18,17.7,12.5,24.2,0,0,11.2,1015,15.9,9.9,21.9,9.6,1015.7,0,19.3,18.2,20.5,0,0,19.1,1013.7
2023-09-19,17.6,9.2,25.3,0,0,5.8,1018.3,13.6,4.9,22.9,6,1019.7,0,18.8,16.6,21,0,0,12.8,1017.8
2023-09-20,20.9,13.6,28.6,0,0,12.6,1019.2,16.3,7.9,26.9,8.4,1021.7,0,20.3,17.1,24.9,0,0,11.9,1020.9
2023-09-21,22,16.4,27,0,0,8.3,1021.7,17.1,7.9,27.9,9.1,1023.9,0,20.8,16.6,24.3,0,0,14.6,1023.7
2023-09-22,23,17.5,29.7,0,0,11.5,1020.3,16.7,8.9,26.9,11.4,1022.6,0,20.9,18.2,24.9,0,0,15,1023.3
2023-09-23,20.3,13.6,25.9,0,0,15.1,1016.7,15,5.9,24.9,11.6,1018.6,0,18.8,15.5,21.6,0,0,19,1020
2023-09-24,20.4,12,28.6,0,0,13,1014.9,16.1,9.9,21.9,8.1,1016.6,0,18.8,17.1,20.5,0,0,16.3,1016.2
2023-09-25,20.6,15.3,26.4,0,0,7.9,1017.4,17.1,15.9,19.9,5.8,1019.5,0.1,19.5,17.1,21,0,0,10.4,1018.4
2023-09-26,20.8,15.3,28.1,9.4,0,13,1019.4,17.7,13.9,21.9,8.2,1021.9,0,19.1,17.1,21.6,0,0,16.3,1022.4
2023-09-27,19.5,17,24.2,2.3,0,12.2,1017.8,17.8,13.9,21.9,11.8,1020.2,1.6,18.7,16,22.1,0.3,0,14.2,1021.4
2023-09-28,19.5,17,23.6,3.3,0,8.6,1016.4,16.8,12.9,19.9,9,1018.5,4.2,16.5,14.3,18.2,7.6,0,13.9,1018.8
2023-09-29,18.2,13.6,24.2,0,0,3.6,1019,17.3,12.9,22.9,5.9,1020.3,0.2,18.3,16,20.5,0.3,0,12.4,1019.9
2023-09-30,19.7,14.2,27.5,0,0,6.1,1022.1,16.7,11.9,26.9,7.3,1023.7,0,18.9,16,22.1,0,0,8.2,1023.6
2023-10-01,21.6,15.3,28.6,0,0,7.6,1024.1,17.6,9.9,27.9,8.1,1025.7,0,19.2,15.5,22.7,0,0,6.2,1025.9
2023-10-02,22.3,16.4,29.2,0,0,4.3,1022.8,18.2,9.9,29.9,7.1,1024.4,0,20.6,17.1,24.3,0,0,7,1024
2023-10-03,22.9,16.4,30.3,0,0,5,1020.7,19.1,11.9,29.9,6.3,1022.4,0,22.1,18.8,25.5,0,0,12.5,1021.6
2023-10-04,23.4,15.9,29.7,0,0,11.5,1018.5,19.2,10.9,29.9,8.1,1020.3,0,24.5,19.9,30.5,0,0,14.8,1018.9
2023-10-05,20.2,16.4,23.6,8.1,0,11.2,1016.5,19.1,15.9,24.9,9.9,1018,4.8,22.2,18.2,27.1,14.9,0,17.8,1015.8
2023-10-06,18.8,9.7,23.1,0,0,16.6,1014.8,17.7,12.9,21.9,12.6,1015.4,2.5,18.5,16,20.5,1.5,0,21.6,1012.2
2023-10-07,11.5,5.3,16.4,0,0,15.5,1018,10,5.9,14.9,15.7,1017.6,0.2,11.9,8.2,16,5.6,0,34.1,1012.7
2023-10-08,8.5,3.6,12.5,0,0,11.9,1014.6,8.1,2.9,11.9,13.6,1014,0,11.8,9.3,13.8,0,0,40.8,1008.8
2023-10-09,12,6.4,18.6,0,0,10.1,1009.1,10.2,4.9,16.9,9.7,1010,0,10.8,7.1,13.8,0,0,24.4,1007
2023-10-10,10.2,2.5,18.1,0,0,8.6,1010.5,8.3,0.9,16.9,12.6,1011,0,11.8,8.2,14.3,0,0,21.6,1007.7
2023-10-11,11.2,3.6,20.3,0,0,9.7,1011.4,9.9,0.9,19.9,9.6,1012.6,0,13.7,10.5,17.1,0,0,12.8,1010.2
2023-10-12,17.4,9.2,27,0,0,9.7,1010.5,15.1,7.9,24.9,8.2,1012.1,0,13.8,11.6,16.6,0,0,9.2,1012.5
2023-10-13,18.4,11.4,26.4,7.9,0,13,1011,15.2,5.9,24.9,10.1,1013.7,0,13.8,12.7,16.6,0,0,14.2,1015.8
